YEAR;MONTH;STATE_NAME;STATE_CODE;CO2_QTY_TONNES;TF
2014;5;AUSTRIA;LO;197.125,35;15227
2014;5;BELGIUM;EB;336.743,48;14809
2014;5;BOSNIA AND HERZEGOVINA;LQ;5.417,42;695
2014;5;BULGARIA;LB;42.252,75;2924
2014;5;CANARY ISLANDS;GC;222.645,18;12400
2014;5;CROATIA;LD;41.649,84;4257
2014;5;CYPRUS;LC;89.032,29;2946
2014;5;CZECHIA;LK;84.345,39;6617
2014;5;DENMARK*;EK;233.819,99;16047
2014;5;FINLAND;EF;174.295,76;11192
2014;5;FRANCE;LF;1.766.202,83;85554
2014;5;GEORGIA;UG;19.182,79;1111
2014;5;GERMANY;ED;2.480.943,27;100311
2014;5;GREECE;LG;338.076,67;20906
2014;5;HUNGARY;LH;54.378,60;4167
2014;5;ICELAND;BI;23.357,63;1766
2014;5;IRELAND;EI;197.537,12;11029
2014;5;ITALY;LI;1.076.067,54;70910
2014;5;KOSOVO;BK;7.156,66;574
2014;5;LATVIA;EV;33.884,15;2982
2014;5;LITHUANIA;EY;25.960,57;2329
2014;5;LUXEMBOURG;EL;95.200,73;2687
2014;5;MALTA;LM;33.519,27;1824
2014;5;MOLDOVA, REPUBLIC OF;LU;9.211,97;846
2014;5;MONACO;LN;44,29;62
2014;5;MONTENEGRO;LY;8.099,09;794
2014;5;NETHERLANDS;EH;892.140,75;25768
2014;5;NORTH MACEDONIA;LW;7.347,06;621
2014;5;NORWAY*;EN;271.530,93;36456
2014;5;POLAND;EP;170.157,99;14427
2014;5;PORTUGAL*;LP;311.206,04;15417
2014;5;ROMANIA;LR;81.754,38;6082
2014;5;SERBIA;LY;28.084,52;2669
2014;5;SLOVAKIA;LZ;7.658,26;999
2014;5;SLOVENIA;LJ;10.795,60;1347
2014;5;SPAIN;LE;1.267.424,54;65682
2014;5;SWEDEN;ES;258.654,05;24958
2014;5;SWITZERLAND;LS;408.139,76;21461
2014;5;TÜRKIYE;LT;1.187.637,46;54639
2014;5;UNITED KINGDOM*;EG;2.929.539,61;104918
2014;6;ALBANIA;LA;7.333,86;720
2014;6;ARMENIA;UD;19.913,24;1021
2014;6;AUSTRIA;LO;206.573,75;15832
2014;6;BELGIUM;EB;340.915,83;14824
2014;6;BOSNIA AND HERZEGOVINA;LQ;5.251,62;717
2014;6;BULGARIA;LB;86.079,24;5036
2014;6;CANARY ISLANDS;GC;218.387,57;12189
2014;6;CROATIA;LD;53.265,97;5283
2014;6;CYPRUS;LC;98.208,34;3185
2014;6;CZECHIA;LK;100.503,23;7336
2014;6;DENMARK*;EK;249.165,59;16512
2014;6;FINLAND;EF;178.558,08;10529
2014;6;FRANCE;LF;1.796.372,37;88525
2014;6;GEORGIA;UG;21.287,58;1199
2014;6;GERMANY;ED;2.475.693,15;99985
2014;6;GREECE;LG;454.088,34;26428
2014;6;HUNGARY;LH;57.078,26;4357
2014;6;ICELAND;BI;30.692,29;2073
2014;6;IRELAND;EI;211.209,58;11243
2014;6;ITALY;LI;1.154.767,66;76730
2014;6;KOSOVO;BK;7.016,21;554
2014;6;LATVIA;EV;36.047,75;3047
2014;6;LITHUANIA;EY;25.306,50;2263
2014;6;LUXEMBOURG;EL;90.645,45;2714
2014;6;MALTA;LM;34.937,44;1882
2014;6;MOLDOVA, REPUBLIC OF;LU;10.169,14;851
2014;6;MONACO;LN;53,42;72
2014;6;MONTENEGRO;LY;17.445,28;1332
2014;6;NETHERLANDS;EH;890.639,36;25500
2014;6;NORTH MACEDONIA;LW;7.507,04;634
2014;6;NORWAY*;EN;292.387,56;36585
2014;6;POLAND;EP;192.818,05;15866
2014;6;PORTUGAL*;LP;328.160,77;15109
2014;6;ROMANIA;LR;89.617,21;6400
2014;6;SERBIA;LY;30.710,52;3015
2014;6;SLOVAKIA;LZ;14.029,84;1341
2014;6;SLOVENIA;LJ;9.993,29;1398
2014;6;SPAIN;LE;1.351.816,71;69869
2014;6;SWEDEN;ES;266.304,57;24424
2014;6;SWITZERLAND;LS;418.749,64;21903
2014;6;TÜRKIYE;LT;1.279.777,94;58308
2014;6;UNITED KINGDOM*;EG;2.949.019,41;106011
2014;7;ALBANIA;LA;9.229,64;857
2014;7;ARMENIA;UD;22.100,03;1117
2014;7;AUSTRIA;LO;219.138,39;16041
2014;7;BELGIUM;EB;366.721,25;15420
2014;7;BOSNIA AND HERZEGOVINA;LQ;5.822,82;725
2014;7;BULGARIA;LB;99.412,49;5668
2014;7;CANARY ISLANDS;GC;248.154,34;13536
2014;7;CROATIA;LD;69.680,05;6575
2014;7;CYPRUS;LC;106.207,83;3529
2014;7;CZECHIA;LK;105.663,30;7342
2014;7;DENMARK*;EK;269.519,56;15561
2014;7;FINLAND;EF;179.813,54;8726
2014;7;FRANCE;LF;1.967.104,52;92181
2014;7;GEORGIA;UG;23.244,76;1305
2014;7;GERMANY;ED;2.605.833,23;102498
2014;7;GREECE;LG;536.936,49;31641
2014;7;HUNGARY;LH;61.071,21;4520
2014;7;ICELAND;BI;33.901,81;2239
2014;7;IRELAND;EI;226.845,16;11738
2014;7;ITALY;LI;1.252.310,18;83218
2014;7;KOSOVO;BK;10.332,74;780
2014;7;LATVIA;EV;36.417,87;3259
2014;7;LITHUANIA;EY;25.376,44;2343
2014;7;LUXEMBOURG;EL;94.643,85;2641
2014;7;MALTA;LM;39.408,91;2044
2014;7;MOLDOVA, REPUBLIC OF;LU;11.455,64;945
2014;7;MONACO;LN;55,04;72
2014;7;MONTENEGRO;LY;19.924,38;1514
2014;7;NETHERLANDS;EH;951.324,24;26381
2014;7;NORTH MACEDONIA;LW;8.558,72;709
2014;7;NORWAY*;EN;301.096,53;33808
2014;7;POLAND;EP;205.697,67;16227
2014;7;PORTUGAL*;LP;377.671,59;17283
2014;7;ROMANIA;LR;93.724,32;6819
2014;7;SERBIA;LY;33.820,88;3235
2014;7;SLOVAKIA;LZ;18.897,19;1550
2014;7;SLOVENIA;LJ;11.050,82;1466
2014;7;SPAIN;LE;1.492.394,71;76797
2014;7;SWEDEN;ES;258.653,60;19843
2014;7;SWITZERLAND;LS;446.370,11;22498
2014;7;TÜRKIYE;LT;1.357.350,11;61022
2014;7;UNITED KINGDOM*;EG;3.119.095,05;110512
2014;8;ALBANIA;LA;10.248,62;902
2014;8;ARMENIA;UD;23.426,98;1159
2014;8;AUSTRIA;LO;219.447,13;15583
2014;8;BELGIUM;EB;364.065,78;14666
2014;8;BOSNIA AND HERZEGOVINA;LQ;5.868,04;745
2014;8;BULGARIA;LB;101.501,97;5927
2014;8;CANARY ISLANDS;GC;260.493,01;13950
2014;8;CROATIA;LD;67.262,49;6650
2014;8;CYPRUS;LC;110.429,88;3605
2014;8;CZECHIA;LK;106.185,17;7365
2014;8;DENMARK*;EK;254.901,57;15622
2014;8;FINLAND;EF;182.780,64;10489
2014;8;FRANCE;LF;1.978.189,02;84604
2014;8;GEORGIA;UG;25.075,69;1400
2014;8;GERMANY;ED;2.606.932,19;97842
2014;8;GREECE;LG;548.128,50;32713
2014;8;HUNGARY;LH;58.955,75;4341
2014;8;ICELAND;BI;32.295,70;2188
2014;8;IRELAND;EI;220.411,42;11380
2014;8;ITALY;LI;1.276.140,34;81991
2014;8;KOSOVO;BK;11.254,00;845
2014;8;LATVIA;EV;36.219,02;3172
2014;8;LITHUANIA;EY;25.328,80;2314
2014;8;LUXEMBOURG;EL;101.342,87;2464
2014;8;MALTA;LM;39.617,94;2137
2014;8;MOLDOVA, REPUBLIC OF;LU;11.845,95;957
2014;8;MONACO;LN;61,30;78
2014;8;MONTENEGRO;LY;20.727,07;1596
2014;8;NETHERLANDS;EH;965.096,92;26086
2014;8;NORTH MACEDONIA;LW;8.849,84;720
2014;8;NORWAY*;EN;286.220,61;35293
2014;8;POLAND;EP;206.372,83;15763
2014;8;PORTUGAL*;LP;382.064,87;17463
2014;8;ROMANIA;LR;93.422,67;6530
2014;8;SERBIA;LY;33.949,14;3214
2014;8;SLOVAKIA;LZ;18.071,57;1554
2014;8;SLOVENIA;LJ;10.930,58;1435
2014;8;SPAIN;LE;1.498.712,27;76213
2014;8;SWEDEN;ES;261.589,64;22650
2014;8;SWITZERLAND;LS;447.250,57;22159
2014;8;TÜRKIYE;LT;1.426.585,77;64885
2014;8;UNITED KINGDOM*;EG;3.125.664,74;107632
2014;9;ALBANIA;LA;10.427,19;854
2014;9;ARMENIA;UD;19.437,40;937
2014;9;AUSTRIA;LO;214.233,48;15638
2014;9;BELGIUM;EB;352.361,96;15140
2014;9;BOSNIA AND HERZEGOVINA;LQ;5.346,05;692
2014;9;BULGARIA;LB;67.660,53;4036
2014;9;CANARY ISLANDS;GC;227.804,53;12507
2014;9;CROATIA;LD;51.942,42;5042
2014;9;CYPRUS;LC;99.855,37;3247
2014;9;CZECHIA;LK;100.623,23;7316
2014;9;DENMARK*;EK;238.224,69;16488
2014;9;FINLAND;EF;178.370,05;11315
2014;9;FRANCE;LF;1.571.012,36;82079
2014;9;GEORGIA;UG;23.015,73;1219
2014;9;GERMANY;ED;2.572.933,30;103786
2014;9;GREECE;LG;450.265,14;26434
2014;9;HUNGARY;LH;55.893,09;4393
2014;9;ICELAND;BI;28.222,09;1790
2014;9;IRELAND;EI;206.779,75;10970
2014;9;ITALY;LI;1.149.863,74;75054
2014;9;KOSOVO;BK;7.166,61;582
2014;9;LATVIA;EV;34.740,24;2981
2014;9;LITHUANIA;EY;25.532,82;2333
2014;9;LUXEMBOURG;EL;97.101,97;2654
2014;9;MALTA;LM;34.461,25;1885
2014;9;MOLDOVA, REPUBLIC OF;LU;11.359,03;965
2014;9;MONACO;LN;54,57;69
2014;9;MONTENEGRO;LY;14.160,82;1110
2014;9;NETHERLANDS;EH;906.267,88;25674
2014;9;NORTH MACEDONIA;LW;8.219,81;658
2014;9;NORWAY*;EN;283.935,12;37739
2014;9;POLAND;EP;197.101,46;16133
2014;9;PORTUGAL*;LP;341.156,55;15376
2014;9;ROMANIA;LR;92.687,69;6522
2014;9;SERBIA;LY;30.966,86;2950
2014;9;SLOVAKIA;LZ;14.892,68;1497
2014;9;SLOVENIA;LJ;9.524,13;1324
2014;9;SPAIN;LE;1.339.617,66;69089
2014;9;SWEDEN;ES;266.067,75;26205
2014;9;SWITZERLAND;LS;421.936,82;22331
2014;9;TÜRKIYE;LT;1.305.783,28;58808
2014;9;UNITED KINGDOM*;EG;2.988.790,36;107117
2014;10;ALBANIA;LA;7.605,41;755
2014;10;ARMENIA;UD;17.912,06;852
2014;10;AUSTRIA;LO;208.006,95;15192
2014;10;BELGIUM;EB;341.927,32;14523
2014;10;BOSNIA AND HERZEGOVINA;LQ;4.832,73;646
2014;10;BULGARIA;LB;31.826,89;2406
2014;10;CANARY ISLANDS;GC;272.208,69;13524
2014;10;CROATIA;LD;31.978,68;3602
2014;10;CYPRUS;LC;86.803,59;2967
2014;10;CZECHIA;LK;80.528,06;6286
2014;10;DENMARK*;EK;242.189,50;16290
2014;10;FINLAND;EF;185.008,15;10922
2014;10;FRANCE;LF;1.742.151,88;83532
2014;10;GEORGIA;UG;18.412,81;1028
2014;10;GERMANY;ED;2.553.194,45;102703
2014;10;GREECE;LG;287.247,98;19168
2014;10;HUNGARY;LH;55.950,61;4299
2014;10;ICELAND;BI;24.115,90;1709
2014;10;IRELAND;EI;196.197,11;10728
2014;10;ITALY;LI;1.052.089,64;67131
2014;10;KOSOVO;BK;7.232,48;572
2014;10;LATVIA;EV;29.155,78;2780
2014;10;LITHUANIA;EY;25.767,33;2333
2014;10;LUXEMBOURG;EL;104.174,15;2624
2014;10;MALTA;LM;33.364,13;1848
2014;10;MOLDOVA, REPUBLIC OF;LU;9.787,81;873
2014;10;MONACO;LN;41,25;54
2014;10;MONTENEGRO;LY;6.289,94;703
2014;10;NETHERLANDS;EH;908.173,04;25364
2014;10;NORTH MACEDONIA;LW;6.803,64;578
2014;10;NORWAY*;EN;278.124,49;36979
2014;10;POLAND;EP;166.222,05;14630
2014;10;PORTUGAL*;LP;314.223,87;14634
2014;10;ROMANIA;LR;89.676,17;6523
2014;10;SERBIA;LY;28.368,50;2630
2014;10;SLOVAKIA;LZ;8.722,36;1080
2014;10;SLOVENIA;LJ;8.516,90;1321
2014;10;SPAIN;LE;1.219.669,72;62580
2014;10;SWEDEN;ES;268.988,97;26504
2014;10;SWITZERLAND;LS;426.382,20;21792
2014;10;TÜRKIYE;LT;1.209.059,72;55475
2014;10;UNITED KINGDOM*;EG;2.925.370,12;103783
2014;11;ALBANIA;LA;6.759,09;662
2014;11;ARMENIA;UD;15.036,69;730
2014;11;AUSTRIA;LO;177.504,12;13295
2014;11;BELGIUM;EB;311.382,66;12638
2014;11;BOSNIA AND HERZEGOVINA;LQ;3.462,88;487
2014;11;BULGARIA;LB;25.235,55;1986
2014;11;CANARY ISLANDS;GC;291.576,47;13521
2014;11;CROATIA;LD;13.114,53;2017
2014;11;CYPRUS;LC;48.745,04;1894
2014;11;CZECHIA;LK;61.383,75;5151
2014;11;DENMARK*;EK;200.521,28;13706
2014;11;FINLAND;EF;162.725,33;9862
2014;11;FRANCE;LF;1.512.409,75;68916
2014;11;GEORGIA;UG;16.378,12;899
2014;11;GERMANY;ED;2.270.946,09;88210
2014;11;GREECE;LG;108.621,36;10302
2014;11;HUNGARY;LH;50.073,77;3607
2014;11;ICELAND;BI;21.239,08;1450
2014;11;IRELAND;EI;154.019,08;8951
2014;11;ITALY;LI;850.789,76;54246
2014;11;KOSOVO;BK;5.863,42;494
2014;11;LATVIA;EV;25.010,79;2352
2014;11;LITHUANIA;EY;20.330,96;1903
2014;11;LUXEMBOURG;EL;109.574,85;2332
2014;11;MALTA;LM;21.533,10;1226
2014;11;MOLDOVA, REPUBLIC OF;LU;9.309,06;839
2014;11;MONACO;LN;20,19;28
2014;11;MONTENEGRO;LY;4.322,88;540
2014;11;NETHERLANDS;EH;796.811,19;21280
2014;11;NORTH MACEDONIA;LW;5.885,83;507
2014;11;NORWAY*;EN;237.361,96;32473
2014;11;POLAND;EP;142.094,23;12423
2014;11;PORTUGAL*;LP;241.367,26;11262
2014;11;ROMANIA;LR;79.504,86;5789
2014;11;SERBIA;LY;24.791,63;2322
2014;11;SLOVAKIA;LZ;6.870,91;903
2014;11;SLOVENIA;LJ;6.258,26;969
2014;11;SPAIN;LE;891.828,64;45292
2014;11;SWEDEN;ES;232.673,90;22844
2014;11;SWITZERLAND;LS;374.006,43;18228
2014;11;TÜRKIYE;LT;905.138,28;43708
2014;11;UNITED KINGDOM*;EG;2.488.323,98;86796
2014;12;ALBANIA;LA;7.152,98;715
2014;12;ARMENIA;UD;17.809,22;833
2014;12;AUSTRIA;LO;176.733,28;12336
2014;12;BELGIUM;EB;293.330,33;11344
2014;12;BOSNIA AND HERZEGOVINA;LQ;3.942,65;497
2014;12;BULGARIA;LB;26.570,78;1897
2014;12;CANARY ISLANDS;GC;291.907,16;13996
2014;12;CROATIA;LD;12.616,15;1894
2014;12;CYPRUS;LC;38.540,33;1628
2014;12;CZECHIA;LK;60.115,36;4836
2014;12;DENMARK*;EK;188.742,33;12031
2014;12;FINLAND;EF;175.117,52;9393
2014;12;FRANCE;LF;1.587.015,92;69075
2014;12;GEORGIA;UG;16.565,97;901
2014;12;GERMANY;ED;2.070.986,33;76949
2014;12;GREECE;LG;103.789,98;10431
2014;12;HUNGARY;LH;48.366,96;3580
2014;12;ICELAND;BI;18.231,40;1348
2014;12;IRELAND;EI;150.542,42;8724
2014;12;ITALY;LI;852.740,61;53361
2014;12;KOSOVO;BK;6.786,90;574
2014;12;LATVIA;EV;24.417,72;2326
2014;12;LITHUANIA;EY;19.242,93;1846
2014;12;LUXEMBOURG;EL;99.952,70;2214
2014;12;MALTA;LM;21.004,17;1218
2014;12;MOLDOVA, REPUBLIC OF;LU;10.029,24;870
2014;12;MONACO;LN;14,79;20
2014;12;MONTENEGRO;LY;4.245,06;538
2014;12;NETHERLANDS;EH;782.918,12;19986
2014;12;NORTH MACEDONIA;LW;6.184,12;506
2014;12;NORWAY*;EN;215.841,20;28552
2014;12;POLAND;EP;138.561,98;11852
2014;12;PORTUGAL*;LP;257.235,48;11615
2014;12;ROMANIA;LR;72.921,60;5385
2014;12;SERBIA;LY;26.962,67;2476
2014;12;SLOVAKIA;LZ;7.354,60;912
2014;12;SLOVENIA;LJ;7.547,70;1012
2014;12;SPAIN;LE;878.530,15;43038
2014;12;SWEDEN;ES;226.047,26;19890
2014;12;SWITZERLAND;LS;392.134,78;19088
2014;12;TÜRKIYE;LT;875.300,23;42806
2014;12;UNITED KINGDOM*;EG;2.524.689,96;84532
2015;1;ALBANIA;LA;6.785,26;690
2015;1;ARMENIA;UD;14.830,45;739
2015;1;AUSTRIA;LO;174.229,08;12691
2015;1;BELGIUM;EB;290.543,91;11819
2015;1;BOSNIA AND HERZEGOVINA;LQ;3.580,30;461
2015;1;BULGARIA;LB;27.621,04;1998
2015;1;CANARY ISLANDS;GC;289.049,85;13679
2015;1;CROATIA;LD;12.773,19;1945
2015;1;CYPRUS;LC;32.612,53;1421
2015;1;CZECHIA;LK;56.564,28;4656
2015;1;DENMARK*;EK;197.336,63;12315
2015;1;FINLAND;EF;175.969,96;9095
2015;1;FRANCE;LF;1.542.301,19;67356
2015;1;GEORGIA;UG;15.258,66;859
2015;1;GERMANY;ED;2.118.276,44;77735
2015;1;GREECE;LG;98.107,80;10212
2015;1;HUNGARY;LH;46.887,10;3454
2015;1;ICELAND;BI;17.493,48;1466
2015;1;IRELAND;EI;142.086,14;8549
2015;1;ITALY;LI;840.651,60;54147
2015;1;KOSOVO;BK;6.666,90;542
2015;1;LATVIA;EV;24.329,83;2408
2015;1;LITHUANIA;EY;19.863,31;1861
2015;1;LUXEMBOURG;EL;93.069,32;2122
2015;1;MALTA;LM;19.920,20;1208
2015;1;MOLDOVA, REPUBLIC OF;LU;9.638,03;842
2015;1;MONACO;LN;22,34;34
2015;1;MONTENEGRO;LY;4.494,71;517
2015;1;NETHERLANDS;EH;777.362,32;19716
2015;1;NORTH MACEDONIA;LW;5.936,98;496
2015;1;NORWAY*;EN;222.134,68;29921
2015;1;POLAND;EP;142.730,70;12141
2015;1;PORTUGAL*;LP;254.327,16;11606
2015;1;ROMANIA;LR;70.882,85;5434
2015;1;SERBIA;LY;24.765,48;2400
2015;1;SLOVAKIA;LZ;6.610,64;813
2015;1;SLOVENIA;LJ;7.181,27;1063
2015;1;SPAIN;LE;846.081,02;42362
2015;1;SWEDEN;ES;226.459,63;19593
2015;1;SWITZERLAND;LS;402.015,82;20105
2015;1;TÜRKIYE;LT;869.037,02;42044
2015;1;UNITED KINGDOM*;EG;2.496.387,31;83147
2015;2;ALBANIA;LA;5.781,62;620
2015;2;ARMENIA;UD;12.869,37;656
2015;2;AUSTRIA;LO;157.487,30;12301
2015;2;BELGIUM;EB;274.787,23;11585
2015;2;BOSNIA AND HERZEGOVINA;LQ;3.220,00;403
2015;2;BULGARIA;LB;25.533,20;1916
2015;2;CANARY ISLANDS;GC;261.071,20;12677
2015;2;CROATIA;LD;11.798,11;1782
2015;2;CYPRUS;LC;30.097,12;1303
2015;2;CZECHIA;LK;50.439,17;4329
2015;2;DENMARK*;EK;188.042,85;12520
2015;2;FINLAND;EF;163.471,14;9407
2015;2;FRANCE;LF;1.409.253,78;65358
2015;2;GEORGIA;UG;13.097,78;744
2015;2;GERMANY;ED;1.940.940,21;77230
2015;2;GREECE;LG;88.850,97;9094
2015;2;HUNGARY;LH;43.059,06;3270
2015;2;ICELAND;BI;15.931,20;1309
2015;2;IRELAND;EI;128.904,92;8118
2015;2;ITALY;LI;752.810,06;50225
2015;2;KOSOVO;BK;5.134,57;449
2015;2;LATVIA;EV;21.792,00;2109
2015;2;LITHUANIA;EY;17.036,77;1818
2015;2;LUXEMBOURG;EL;93.412,80;2103
2015;2;MALTA;LM;18.464,25;1165
2015;2;MOLDOVA, REPUBLIC OF;LU;7.436,23;707
2015;2;MONACO;LN;18,54;29
2015;2;MONTENEGRO;LY;3.788,76;456
2015;2;NETHERLANDS;EH;710.140,46;19502
2015;2;NORTH MACEDONIA;LW;5.029,71;443
2015;2;NORWAY*;EN;212.953,91;28864
2015;2;POLAND;EP;131.927,52;11667
2015;2;PORTUGAL*;LP;223.481,41;10485
2015;2;ROMANIA;LR;65.482,64;5302
2015;2;SERBIA;LY;21.691,93;2117
2015;2;SLOVAKIA;LZ;6.184,52;847
2015;2;SLOVENIA;LJ;6.554,93;978
2015;2;SPAIN;LE;792.647,80;40839
2015;2;SWEDEN;ES;220.567,18;20529
2015;2;SWITZERLAND;LS;358.922,48;18506
2015;2;TÜRKIYE;LT;780.558,55;38308
2015;2;UNITED KINGDOM*;EG;2.276.651,73;81377
2015;3;ALBANIA;LA;6.771,91;721
2015;3;ARMENIA;UD;14.783,73;763
2015;3;AUSTRIA;LO;185.802,86;14397
2015;3;BELGIUM;EB;315.821,25;13205
2015;3;BOSNIA AND HERZEGOVINA;LQ;3.998,30;477
2015;3;BULGARIA;LB;27.916,99;2128
2015;3;CANARY ISLANDS;GC;291.870,44;13816
2015;3;CROATIA;LD;14.991,18;2157
2015;3;CYPRUS;LC;40.530,13;1706
2015;3;CZECHIA;LK;62.467,34;5300
2015;3;DENMARK*;EK;223.888,81;14773
2015;3;FINLAND;EF;184.859,11;10880
2015;3;FRANCE;LF;1.607.496,86;76639
2015;3;GEORGIA;UG;16.478,08;882
2015;3;GERMANY;ED;2.270.626,42;90202
2015;3;GREECE;LG;107.444,30;10721
2015;3;HUNGARY;LH;50.652,07;3831
2015;3;ICELAND;BI;20.946,97;1566
2015;3;IRELAND;EI;156.255,12;9431
2015;3;ITALY;LI;889.067,52;59241
2015;3;KOSOVO;BK;5.946,22;502
2015;3;LATVIA;EV;27.257,14;2519
2015;3;LITHUANIA;EY;20.237,06;2149
2015;3;LUXEMBOURG;EL;106.429,48;2436
2015;3;MALTA;LM;21.889,08;1349
2015;3;MOLDOVA, REPUBLIC OF;LU;8.458,45;767
2015;3;MONACO;LN;18,31;28
2015;3;MONTENEGRO;LY;4.171,35;522
2015;3;NETHERLANDS;EH;809.884,83;22464
2015;3;NORTH MACEDONIA;LW;5.953,67;518
2015;3;NORWAY*;EN;237.731,00;32761
2015;3;POLAND;EP;151.122,08;13371
2015;3;PORTUGAL*;LP;259.917,78;12229
2015;3;ROMANIA;LR;74.078,57;5885
2015;3;SERBIA;LY;24.956,61;2434
2015;3;SLOVAKIA;LZ;8.029,06;1011
2015;3;SLOVENIA;LJ;7.728,07;1156
2015;3;SPAIN;LE;948.211,88;49464
2015;3;SWEDEN;ES;254.435,40;23973
2015;3;SWITZERLAND;LS;407.628,66;21232
2015;3;TÜRKIYE;LT;934.573,55;46056
2015;3;UNITED KINGDOM*;EG;2.617.646,37;93173
2015;4;ALBANIA;LA;8.498,34;870
2015;4;ARMENIA;UD;16.506,35;788
2015;4;AUSTRIA;LO;201.705,76;14246
2015;4;BELGIUM;EB;339.484,22;14225
2015;4;BOSNIA AND HERZEGOVINA;LQ;4.964,01;596
2015;4;BULGARIA;LB;32.618,78;2356
2015;4;CANARY ISLANDS;GC;260.012,58;13145
2015;4;CROATIA;LD;26.770,24;3168
2015;4;CYPRUS;LC;64.544,98;2523
2015;4;CZECHIA;LK;70.572,21;5909
2015;4;DENMARK*;EK;222.655,90;15136
2015;4;FINLAND;EF;167.697,38;10097
2015;4;FRANCE;LF;1.679.506,14;78921
2015;4;GEORGIA;UG;17.214,32;962
2015;4;GERMANY;ED;2.340.188,41;93854
2015;4;GREECE;LG;183.026,87;15259
2015;4;HUNGARY;LH;53.941,81;4137
2015;4;ICELAND;BI;21.424,18;1583
2015;4;IRELAND;EI;182.960,40;10189
2015;4;ITALY;LI;1.014.652,01;66435
2015;4;KOSOVO;BK;7.263,85;587
2015;4;LATVIA;EV;29.055,89;2830
2015;4;LIECHTENSTEIN;LS;0,54;1
2015;4;LITHUANIA;EY;23.739,89;2278
2015;4;LUXEMBOURG;EL;105.897,42;2593
2015;4;MALTA;LM;32.661,73;1866
2015;4;MOLDOVA, REPUBLIC OF;LU;11.249,11;908
2015;4;MONACO;LN;23,91;41
2015;4;MONTENEGRO;LY;5.741,26;653
2015;4;NETHERLANDS;EH;850.584,76;24444
2015;4;NORTH MACEDONIA;LW;6.530,60;551
2015;4;NORWAY*;EN;244.662,40;32810
2015;4;POLAND;EP;158.344,28;13850
2015;4;PORTUGAL*;LP;302.361,46;14697
2015;4;ROMANIA;LR;80.797,76;6064
2015;4;SERBIA;LY;25.095,60;2533
2015;4;SLOVAKIA;LZ;8.829,38;1105
2015;4;SLOVENIA;LJ;8.774,49;1308
2015;4;SPAIN;LE;1.140.331,24;59812
2015;4;SWEDEN;ES;246.196,48;23661
2015;4;SWITZERLAND;LS;405.895,27;20371
2015;4;TÜRKIYE;LT;1.046.488,09;50615
2015;4;UNITED KINGDOM*;EG;2.730.510,78;96009
2015;5;ALBANIA;LA;8.289,79;905
2015;5;ARMENIA;UD;15.212,90;765
2015;5;AUSTRIA;LO;211.416,61;14947
2015;5;BELGIUM;EB;360.851,93;15145
2015;5;BOSNIA AND HERZEGOVINA;LQ;6.456,12;679
2015;5;BULGARIA;LB;44.077,42;2988
2015;5;CANARY ISLANDS;GC;215.953,25;12153
2015;5;CROATIA;LD;43.845,48;4579
2015;5;CYPRUS;LC;86.928,70;2981
2015;5;CZECHIA;LK;82.237,79;6751
2015;5;DENMARK*;EK;230.481,50;15781
2015;5;FINLAND;EF;171.616,47;10549
2015;5;FRANCE;LF;1.772.046,39;85601
2015;5;GEORGIA;UG;18.551,79;1063
2015;5;GERMANY;ED;2.519.183,63;100466
2015;5;GREECE;LG;347.545,97;22013
2015;5;HUNGARY;LH;58.857,90;4300
2015;5;ICELAND;BI;33.252,97;1944
2015;5;IRELAND;EI;220.468,93;11263
2015;5;ITALY;LI;1.101.007,60;70708
2015;5;KOSOVO;BK;7.410,11;604
2015;5;LATVIA;EV;31.682,19;3076
2015;5;LITHUANIA;EY;26.563,67;2434
2015;5;LUXEMBOURG;EL;106.749,84;2704
2015;5;MALTA;LM;36.481,98;2007
2015;5;MOLDOVA, REPUBLIC OF;LU;12.527,08;1034
2015;5;MONACO;LN;29,00;47
2015;5;MONTENEGRO;LY;7.789,72;826
2015;5;NETHERLANDS;EH;934.106,53;26461
2015;5;NORTH MACEDONIA;LW;7.340,01;601
2015;5;NORWAY*;EN;255.677,51;33874
2015;5;POLAND;EP;175.000,93;15282
2015;5;PORTUGAL*;LP;313.938,75;15317
2015;5;ROMANIA;LR;82.931,13;6245
2015;5;SERBIA;LY;27.401,06;2723
2015;5;SLOVAKIA;LZ;10.097,96;1200
2015;5;SLOVENIA;LJ;9.534,57;1356
2015;5;SPAIN;LE;1.288.826,18;68569
2015;5;SWEDEN;ES;259.897,71;24680
2015;5;SWITZERLAND;LS;426.916,66;21538
2015;5;TÜRKIYE;LT;1.264.428,23;59213
2015;5;UNITED KINGDOM*;EG;2.991.594,42;105526
2015;6;ALBANIA;LA;8.918,22;956
2015;6;ARMENIA;UD;15.234,83;774
2015;6;AUSTRIA;LO;220.081,13;15800
2015;6;BELGIUM;EB;365.940,67;15752
2015;6;BOSNIA AND HERZEGOVINA;LQ;6.488,55;673
2015;6;BULGARIA;LB;77.722,70;4620
2015;6;CANARY ISLANDS;GC;211.091,65;11873
2015;6;CROATIA;LD;54.483,91;5365
2015;6;CYPRUS;LC;90.187,57;3076
2015;6;CZECHIA;LK;100.369,74;7440
2015;6;DENMARK*;EK;246.316,15;16577
2015;6;FINLAND;EF;169.914,42;10016
2015;6;FRANCE;LF;1.817.590,38;90397
2015;6;GEORGIA;UG;22.044,28;1233
2015;6;GERMANY;ED;2.519.560,25;103084
